,country,product_type,year,1K_tonne_oil_equivalent
559,European Union - 27 countries (from 2020),Solid fossil fuels,2011,"250,532.310"
560,European Union - 28 countries (2013-2020),Solid fossil fuels,2011,"281,421.293"
561,Euro area - 19 countries  (from 2015),Solid fossil fuels,2011,"152,600.696"
562,Belgium,Solid fossil fuels,2011,"3,505.124"
563,Bulgaria,Solid fossil fuels,2011,"8,093.680"
564,Czechia,Solid fossil fuels,2011,"18,300.811"
565,Denmark,Solid fossil fuels,2011,"3,234.475"
566,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2011,"77,965.871"
567,Estonia,Solid fossil fuels,2011,29.079
568,Ireland,Solid fossil fuels,2011,"1,233.686"
569,Greece,Solid fossil fuels,2011,"7,886.860"
570,Spain,Solid fossil fuels,2011,"12,716.137"
571,France,Solid fossil fuels,2011,"11,300.019"
572,Croatia,Solid fossil fuels,2011,702.722
573,Italy,Solid fossil fuels,2011,"15,331.374"
574,Cyprus,Solid fossil fuels,2011,7.460
575,Latvia,Solid fossil fuels,2011,109.635
576,Lithuania,Solid fossil fuels,2011,210.410
577,Luxembourg,Solid fossil fuels,2011,58.361
578,Hungary,Solid fossil fuels,2011,"2,708.427"
579,Malta,Solid fossil fuels,2011,0.000
580,Netherlands,Solid fossil fuels,2011,"7,439.357"
581,Austria,Solid fossil fuels,2011,"3,482.458"
582,Poland,Solid fossil fuels,2011,"54,638.924"
583,Portugal,Solid fossil fuels,2011,"2,208.385"
584,Romania,Solid fossil fuels,2011,"8,092.644"
585,Slovenia,Solid fossil fuels,2011,"1,464.658"
586,Slovakia,Solid fossil fuels,2011,"3,703.541"
587,Finland,Solid fossil fuels,2011,"3,948.281"
588,Sweden,Solid fossil fuels,2011,"2,159.931"
589,Iceland,Solid fossil fuels,2011,90.730
590,Norway,Solid fossil fuels,2011,846.178
591,United Kingdom,Solid fossil fuels,2011,"30,888.983"
592,Montenegro,Solid fossil fuels,2011,424.336
593,North Macedonia,Solid fossil fuels,2011,"1,459.780"
594,Albania,Solid fossil fuels,2011,138.974
595,Serbia,Solid fossil fuels,2011,"8,758.448"
596,Turkey,Solid fossil fuels,2011,"33,100.442"
597,Bosnia and Herzegovina,Solid fossil fuels,2011,:
598,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2011,"1,622.899"
599,Moldova,Solid fossil fuels,2011,118.986
600,Ukraine,Solid fossil fuels,2011,"41,382.985"
601,Georgia,Solid fossil fuels,2011,:
602,European Union - 27 countries (from 2020),Manufactured gases,2011,0.000
603,European Union - 28 countries (2013-2020),Manufactured gases,2011,0.000
604,Euro area - 19 countries  (from 2015),Manufactured gases,2011,0.000
605,Belgium,Manufactured gases,2011,0.000
606,Bulgaria,Manufactured gases,2011,0.000
607,Czechia,Manufactured gases,2011,0.000
608,Denmark,Manufactured gases,2011,0.000
609,Germany (until 1990 former territory of the FRG),Manufactured gases,2011,0.000
610,Estonia,Manufactured gases,2011,0.000
611,Ireland,Manufactured gases,2011,0.000
612,Greece,Manufactured gases,2011,0.000
613,Spain,Manufactured gases,2011,0.000
614,France,Manufactured gases,2011,0.000
615,Croatia,Manufactured gases,2011,0.000
616,Italy,Manufactured gases,2011,0.000
617,Cyprus,Manufactured gases,2011,0.000
618,Latvia,Manufactured gases,2011,0.000
619,Lithuania,Manufactured gases,2011,0.000
620,Luxembourg,Manufactured gases,2011,0.000
621,Hungary,Manufactured gases,2011,0.000
622,Malta,Manufactured gases,2011,0.000
623,Netherlands,Manufactured gases,2011,0.000
624,Austria,Manufactured gases,2011,0.000
625,Poland,Manufactured gases,2011,0.000
626,Portugal,Manufactured gases,2011,0.000
627,Romania,Manufactured gases,2011,0.000
628,Slovenia,Manufactured gases,2011,0.000
629,Slovakia,Manufactured gases,2011,0.000
630,Finland,Manufactured gases,2011,0.000
631,Sweden,Manufactured gases,2011,0.000
632,Iceland,Manufactured gases,2011,0.000
633,Norway,Manufactured gases,2011,0.000
634,United Kingdom,Manufactured gases,2011,0.000
635,Montenegro,Manufactured gases,2011,0.000
636,North Macedonia,Manufactured gases,2011,0.000
637,Albania,Manufactured gases,2011,0.000
638,Serbia,Manufactured gases,2011,0.000
639,Turkey,Manufactured gases,2011,0.000
640,Bosnia and Herzegovina,Manufactured gases,2011,:
641,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2011,0.000
642,Moldova,Manufactured gases,2011,0.000
643,Ukraine,Manufactured gases,2011,0.000
644,Georgia,Manufactured gases,2011,:
645,European Union - 27 countries (from 2020),Peat and peat products,2011,"3,154.950"
646,European Union - 28 countries (2013-2020),Peat and peat products,2011,"3,154.950"
647,Euro area - 19 countries  (from 2015),Peat and peat products,2011,"2,815.760"
648,Belgium,Peat and peat products,2011,0.000
649,Bulgaria,Peat and peat products,2011,0.000
650,Czechia,Peat and peat products,2011,0.000
651,Denmark,Peat and peat products,2011,0.000
652,Germany (until 1990 former territory of the FRG),Peat and peat products,2011,0.000
653,Estonia,Peat and peat products,2011,51.005
654,Ireland,Peat and peat products,2011,704.419
655,Greece,Peat and peat products,2011,0.000
656,Spain,Peat and peat products,2011,0.000
657,France,Peat and peat products,2011,0.000
658,Croatia,Peat and peat products,2011,0.000
659,Italy,Peat and peat products,2011,0.000
660,Cyprus,Peat and peat products,2011,0.000
661,Latvia,Peat and peat products,2011,0.960
662,Lithuania,Peat and peat products,2011,28.911
663,Luxembourg,Peat and peat products,2011,0.000
664,Hungary,Peat and peat products,2011,0.000
665,Malta,Peat and peat products,2011,0.000
666,Netherlands,Peat and peat products,2011,0.000
667,Austria,Peat and peat products,2011,0.210
668,Poland,Peat and peat products,2011,0.000
669,Portugal,Peat and peat products,2011,0.000
670,Romania,Peat and peat products,2011,8.188
671,Slovenia,Peat and peat products,2011,0.000
672,Slovakia,Peat and peat products,2011,0.000
673,Finland,Peat and peat products,2011,"2,030.255"
674,Sweden,Peat and peat products,2011,331.002
675,Iceland,Peat and peat products,2011,0.000
676,Norway,Peat and peat products,2011,0.000
677,United Kingdom,Peat and peat products,2011,0.000
678,Montenegro,Peat and peat products,2011,0.000
679,North Macedonia,Peat and peat products,2011,0.000
680,Albania,Peat and peat products,2011,0.000
681,Serbia,Peat and peat products,2011,0.000
682,Turkey,Peat and peat products,2011,0.000
683,Bosnia and Herzegovina,Peat and peat products,2011,:
684,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2011,0.000
685,Moldova,Peat and peat products,2011,0.000
686,Ukraine,Peat and peat products,2011,103.659
687,Georgia,Peat and peat products,2011,:
688,European Union - 27 countries (from 2020),Oil shale and oil sands	,2011,"3,983.689"
689,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2011,"3,983.689"
690,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2011,"3,983.689"
691,Belgium,Oil shale and oil sands	,2011,0.000
692,Bulgaria,Oil shale and oil sands	,2011,0.000
693,Czechia,Oil shale and oil sands	,2011,0.000
694,Denmark,Oil shale and oil sands	,2011,0.000
695,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2011,0.000
696,Estonia,Oil shale and oil sands	,2011,"3,983.689"
697,Ireland,Oil shale and oil sands	,2011,0.000
698,Greece,Oil shale and oil sands	,2011,0.000
699,Spain,Oil shale and oil sands	,2011,0.000
700,France,Oil shale and oil sands	,2011,0.000
701,Croatia,Oil shale and oil sands	,2011,0.000
702,Italy,Oil shale and oil sands	,2011,0.000
703,Cyprus,Oil shale and oil sands	,2011,0.000
704,Latvia,Oil shale and oil sands	,2011,0.000
705,Lithuania,Oil shale and oil sands	,2011,0.000
706,Luxembourg,Oil shale and oil sands	,2011,0.000
707,Hungary,Oil shale and oil sands	,2011,0.000
708,Malta,Oil shale and oil sands	,2011,0.000
709,Netherlands,Oil shale and oil sands	,2011,0.000
710,Austria,Oil shale and oil sands	,2011,0.000
711,Poland,Oil shale and oil sands	,2011,0.000
712,Portugal,Oil shale and oil sands	,2011,0.000
713,Romania,Oil shale and oil sands	,2011,0.000
714,Slovenia,Oil shale and oil sands	,2011,0.000
715,Slovakia,Oil shale and oil sands	,2011,0.000
716,Finland,Oil shale and oil sands	,2011,0.000
717,Sweden,Oil shale and oil sands	,2011,0.000
718,Iceland,Oil shale and oil sands	,2011,0.000
719,Norway,Oil shale and oil sands	,2011,0.000
720,United Kingdom,Oil shale and oil sands	,2011,0.000
721,Montenegro,Oil shale and oil sands	,2011,0.000
722,North Macedonia,Oil shale and oil sands	,2011,0.000
723,Albania,Oil shale and oil sands	,2011,0.000
724,Serbia,Oil shale and oil sands	,2011,0.000
725,Turkey,Oil shale and oil sands	,2011,0.000
726,Bosnia and Herzegovina,Oil shale and oil sands	,2011,:
727,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2011,0.000
728,Moldova,Oil shale and oil sands	,2011,0.000
729,Ukraine,Oil shale and oil sands	,2011,0.000
730,Georgia,Oil shale and oil sands	,2011,:
731,European Union - 27 countries (from 2020),Natural gas,2011,"333,469.243"
732,European Union - 28 countries (2013-2020),Natural gas,2011,"403,812.407"
733,Euro area - 19 countries  (from 2015),Natural gas,2011,"283,297.029"
734,Belgium,Natural gas,2011,"14,402.011"
735,Bulgaria,Natural gas,2011,"2,630.269"
736,Czechia,Natural gas,2011,"6,809.157"
737,Denmark,Natural gas,2011,"3,708.540"
738,Germany (until 1990 former territory of the FRG),Natural gas,2011,"69,595.685"
739,Estonia,Natural gas,2011,503.289
740,Ireland,Natural gas,2011,"4,137.314"
741,Greece,Natural gas,2011,"3,972.260"
742,Spain,Natural gas,2011,"28,935.740"
743,France,Natural gas,2011,"36,989.711"
744,Croatia,Natural gas,2011,"2,570.228"
745,Italy,Natural gas,2011,"63,814.144"
746,Cyprus,Natural gas,2011,0.000
747,Latvia,Natural gas,2011,"1,288.414"
748,Lithuania,Natural gas,2011,"2,718.035"
749,Luxembourg,Natural gas,2011,"1,032.276"
750,Hungary,Natural gas,2011,"9,353.934"
751,Malta,Natural gas,2011,0.000
752,Netherlands,Natural gas,2011,"35,043.348"
753,Austria,Natural gas,2011,"7,666.544"
754,Poland,Natural gas,2011,"12,836.393"
755,Portugal,Natural gas,2011,"4,463.650"
756,Romania,Natural gas,2011,"11,105.052"
757,Slovenia,Natural gas,2011,737.618
758,Slovakia,Natural gas,2011,"4,637.059"
759,Finland,Natural gas,2011,"3,359.931"
760,Sweden,Natural gas,2011,"1,158.641"
761,Iceland,Natural gas,2011,0.000
762,Norway,Natural gas,2011,"5,113.201"
763,United Kingdom,Natural gas,2011,"70,343.164"
764,Montenegro,Natural gas,2011,0.000
765,North Macedonia,Natural gas,2011,110.297
766,Albania,Natural gas,2011,12.016
767,Serbia,Natural gas,2011,"1,902.601"
768,Turkey,Natural gas,2011,"36,788.543"
769,Bosnia and Herzegovina,Natural gas,2011,:
770,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2011,0.000
771,Moldova,Natural gas,2011,838.048
772,Ukraine,Natural gas,2011,"46,853.138"
773,Georgia,Natural gas,2011,:
774,European Union - 27 countries (from 2020),Oil and petroleum products,2011,"490,801.602"
775,European Union - 28 countries (2013-2020),Oil and petroleum products,2011,"550,880.480"
776,Euro area - 19 countries  (from 2015),Oil and petroleum products,2011,"414,276.705"
777,Belgium,Oil and petroleum products,2011,"21,378.120"
778,Bulgaria,Oil and petroleum products,2011,"3,639.068"
779,Czechia,Oil and petroleum products,2011,"8,743.918"
780,Denmark,Oil and petroleum products,2011,"6,511.351"
781,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2011,"101,756.269"
782,Estonia,Oil and petroleum products,2011,528.150
783,Ireland,Oil and petroleum products,2011,"6,243.061"
784,Greece,Oil and petroleum products,2011,"12,434.065"
785,Spain,Oil and petroleum products,2011,"54,408.298"
786,France,Oil and petroleum products,2011,"79,616.633"
787,Croatia,Oil and petroleum products,2011,"3,545.287"
788,Italy,Oil and petroleum products,2011,"62,703.462"
789,Cyprus,Oil and petroleum products,2011,"2,270.530"
790,Latvia,Oil and petroleum products,2011,"1,282.281"
791,Lithuania,Oil and petroleum products,2011,"2,408.703"
792,Luxembourg,Oil and petroleum products,2011,"2,530.807"
793,Hungary,Oil and petroleum products,2011,"6,244.663"
794,Malta,Oil and petroleum products,2011,823.493
795,Netherlands,Oil and petroleum products,2011,"28,511.080"
796,Austria,Oil and petroleum products,2011,"11,524.071"
797,Poland,Oil and petroleum products,2011,"25,670.684"
798,Portugal,Oil and petroleum products,2011,"10,621.092"
799,Romania,Oil and petroleum products,2011,"8,489.053"
800,Slovenia,Oil and petroleum products,2011,"2,556.972"
801,Slovakia,Oil and petroleum products,2011,"3,389.974"
802,Finland,Oil and petroleum products,2011,"9,289.644"
803,Sweden,Oil and petroleum products,2011,"13,680.873"
804,Iceland,Oil and petroleum products,2011,506.649
805,Norway,Oil and petroleum products,2011,"10,361.728"
806,United Kingdom,Oil and petroleum products,2011,"60,078.878"
807,Montenegro,Oil and petroleum products,2011,287.332
808,North Macedonia,Oil and petroleum products,2011,974.145
809,Albania,Oil and petroleum products,2011,"1,218.293"
810,Serbia,Oil and petroleum products,2011,"3,846.448"
811,Turkey,Oil and petroleum products,2011,"30,452.978"
812,Bosnia and Herzegovina,Oil and petroleum products,2011,:
813,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2011,618.105
814,Moldova,Oil and petroleum products,2011,791.673
815,Ukraine,Oil and petroleum products,2011,"12,446.202"
816,Georgia,Oil and petroleum products,2011,:
817,European Union - 27 countries (from 2020),Renewables and biofuels	,2011,"170,584.559"
818,European Union - 28 countries (2013-2020),Renewables and biofuels	,2011,"178,760.010"
819,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2011,"126,259.570"
820,Belgium,Renewables and biofuels	,2011,"2,976.635"
821,Bulgaria,Renewables and biofuels	,2011,"1,394.668"
822,Czechia,Renewables and biofuels	,2011,"3,498.223"
823,Denmark,Renewables and biofuels	,2011,"4,141.848"
824,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2011,"32,438.432"
825,Estonia,Renewables and biofuels	,2011,836.165
826,Ireland,Renewables and biofuels	,2011,784.107
827,Greece,Renewables and biofuels	,2011,"2,198.665"
828,Spain,Renewables and biofuels	,2011,"14,851.011"
829,France,Renewables and biofuels	,2011,"19,229.952"
830,Croatia,Renewables and biofuels	,2011,"1,718.418"
831,Italy,Renewables and biofuels	,2011,"21,025.853"
832,Cyprus,Renewables and biofuels	,2011,125.783
833,Latvia,Renewables and biofuels	,2011,"1,417.638"
834,Lithuania,Renewables and biofuels	,2011,"1,056.602"
835,Luxembourg,Renewables and biofuels	,2011,127.495
836,Hungary,Renewables and biofuels	,2011,"2,886.419"
837,Malta,Renewables and biofuels	,2011,8.261
838,Netherlands,Renewables and biofuels	,2011,"3,514.892"
839,Austria,Renewables and biofuels	,2011,"9,057.289"
840,Poland,Renewables and biofuels	,2011,"7,992.560"
841,Portugal,Renewables and biofuels	,2011,"5,137.875"
842,Romania,Renewables and biofuels	,2011,"5,067.402"
843,Slovenia,Renewables and biofuels	,2011,"1,083.250"
844,Slovakia,Renewables and biofuels	,2011,"1,292.287"
845,Finland,Renewables and biofuels	,2011,"9,097.378"
846,Sweden,Renewables and biofuels	,2011,"17,625.451"
847,Iceland,Renewables and biofuels	,2011,"5,199.093"
848,Norway,Renewables and biofuels	,2011,"12,549.738"
849,United Kingdom,Renewables and biofuels	,2011,"8,175.451"
850,Montenegro,Renewables and biofuels	,2011,277.268
851,North Macedonia,Renewables and biofuels	,2011,343.903
852,Albania,Renewables and biofuels	,2011,575.002
853,Serbia,Renewables and biofuels	,2011,"1,785.664"
854,Turkey,Renewables and biofuels	,2011,"11,222.918"
855,Bosnia and Herzegovina,Renewables and biofuels	,2011,:
856,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2011,251.186
857,Moldova,Renewables and biofuels	,2011,546.565
858,Ukraine,Renewables and biofuels	,2011,"2,636.245"
859,Georgia,Renewables and biofuels	,2011,:
860,European Union - 27 countries (from 2020),Non-renewable waste,2011,"11,162.503"
861,European Union - 28 countries (2013-2020),Non-renewable waste,2011,"11,901.110"
862,Euro area - 19 countries  (from 2015),Non-renewable waste,2011,"9,441.922"
863,Belgium,Non-renewable waste,2011,726.992
864,Bulgaria,Non-renewable waste,2011,9.076
865,Czechia,Non-renewable waste,2011,219.929
866,Denmark,Non-renewable waste,2011,413.020
867,Germany (until 1990 former territory of the FRG),Non-renewable waste,2011,"3,873.865"
868,Estonia,Non-renewable waste,2011,0.000
869,Ireland,Non-renewable waste,2011,14.183
870,Greece,Non-renewable waste,2011,28.064
871,Spain,Non-renewable waste,2011,195.042
872,France,Non-renewable waste,2011,"1,556.678"
873,Croatia,Non-renewable waste,2011,4.275
874,Italy,Non-renewable waste,2011,"1,135.139"
875,Cyprus,Non-renewable waste,2011,0.096
876,Latvia,Non-renewable waste,2011,53.478
877,Lithuania,Non-renewable waste,2011,0.000
878,Luxembourg,Non-renewable waste,2011,31.954
879,Hungary,Non-renewable waste,2011,100.363
880,Malta,Non-renewable waste,2011,0.000
881,Netherlands,Non-renewable waste,2011,760.151
882,Austria,Non-renewable waste,2011,678.203
883,Poland,Non-renewable waste,2011,440.599
884,Portugal,Non-renewable waste,2011,180.090
885,Romania,Non-renewable waste,2011,28.733
886,Slovenia,Non-renewable waste,2011,23.932
887,Slovakia,Non-renewable waste,2011,39.553
888,Finland,Non-renewable waste,2011,144.502
889,Sweden,Non-renewable waste,2011,504.586
890,Iceland,Non-renewable waste,2011,0.000
891,Norway,Non-renewable waste,2011,187.119
892,United Kingdom,Non-renewable waste,2011,738.607
893,Montenegro,Non-renewable waste,2011,0.000
894,North Macedonia,Non-renewable waste,2011,0.000
