,country,product_type,year,1K_tonne_oil_equivalent
565,Denmark,Manufactured gases,2011,0.000
566,Germany (until 1990 former territory of the FRG),Manufactured gases,2011,"2,565.234"
567,Estonia,Manufactured gases,2011,0.000
568,Ireland,Manufactured gases,2011,0.000
569,Greece,Manufactured gases,2011,0.000
570,Spain,Manufactured gases,2011,155.276
571,France,Manufactured gases,2011,0.000
572,Croatia,Manufactured gases,2011,3.074
573,Italy,Manufactured gases,2011,0.000
574,Cyprus,Manufactured gases,2011,0.000
575,Latvia,Manufactured gases,2011,0.000
576,Lithuania,Manufactured gases,2011,0.000
577,Luxembourg,Manufactured gases,2011,0.000
578,Hungary,Manufactured gases,2011,146.293
579,Malta,Manufactured gases,2011,0.000
580,Netherlands,Manufactured gases,2011,454.856
581,Austria,Manufactured gases,2011,96.831
582,Poland,Manufactured gases,2011,560.903
583,Portugal,Manufactured gases,2011,0.000
584,Romania,Manufactured gases,2011,141.707
585,Slovenia,Manufactured gases,2011,0.000
586,Slovakia,Manufactured gases,2011,403.511
587,Finland,Manufactured gases,2011,134.293
588,Sweden,Manufactured gases,2011,147.060
589,Iceland,Manufactured gases,2011,0.000
590,Norway,Manufactured gases,2011,66.566
591,United Kingdom,Manufactured gases,2011,133.066
592,Montenegro,Manufactured gases,2011,0.000
593,North Macedonia,Manufactured gases,2011,0.000
594,Albania,Manufactured gases,2011,0.000
595,Serbia,Manufactured gases,2011,91.597
596,Turkey,Manufactured gases,2011,303.740
597,Bosnia and Herzegovina,Manufactured gases,2011,:
598,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2011,0.000
599,Moldova,Manufactured gases,2011,0.000
600,Ukraine,Manufactured gases,2011,"3,392.027"
601,Georgia,Manufactured gases,2011,:
602,European Union - 27 countries (from 2020),Peat and peat products,2011,575.226
603,European Union - 28 countries (2013-2020),Peat and peat products,2011,575.226
604,Euro area - 19 countries  (from 2015),Peat and peat products,2011,558.783
605,Belgium,Peat and peat products,2011,0.000
606,Bulgaria,Peat and peat products,2011,0.000
607,Czechia,Peat and peat products,2011,0.000
608,Denmark,Peat and peat products,2011,0.000
609,Germany (until 1990 former territory of the FRG),Peat and peat products,2011,0.000
610,Estonia,Peat and peat products,2011,5.458
611,Ireland,Peat and peat products,2011,241.484
612,Greece,Peat and peat products,2011,0.000
613,Spain,Peat and peat products,2011,0.000
614,France,Peat and peat products,2011,0.000
615,Croatia,Peat and peat products,2011,0.000
616,Italy,Peat and peat products,2011,0.000
617,Cyprus,Peat and peat products,2011,0.000
618,Latvia,Peat and peat products,2011,0.720
619,Lithuania,Peat and peat products,2011,24.976
620,Luxembourg,Peat and peat products,2011,0.000
621,Hungary,Peat and peat products,2011,0.000
622,Malta,Peat and peat products,2011,0.000
623,Netherlands,Peat and peat products,2011,0.000
624,Austria,Peat and peat products,2011,0.210
625,Poland,Peat and peat products,2011,0.000
626,Portugal,Peat and peat products,2011,0.000
627,Romania,Peat and peat products,2011,8.188
628,Slovenia,Peat and peat products,2011,0.000
629,Slovakia,Peat and peat products,2011,0.000
630,Finland,Peat and peat products,2011,285.935
631,Sweden,Peat and peat products,2011,8.255
632,Iceland,Peat and peat products,2011,0.000
633,Norway,Peat and peat products,2011,0.000
634,United Kingdom,Peat and peat products,2011,0.000
635,Montenegro,Peat and peat products,2011,0.000
636,North Macedonia,Peat and peat products,2011,0.000
637,Albania,Peat and peat products,2011,0.000
638,Serbia,Peat and peat products,2011,0.000
639,Turkey,Peat and peat products,2011,0.000
640,Bosnia and Herzegovina,Peat and peat products,2011,:
641,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2011,0.000
642,Moldova,Peat and peat products,2011,0.000
643,Ukraine,Peat and peat products,2011,67.060
644,Georgia,Peat and peat products,2011,:
645,European Union - 27 countries (from 2020),Oil shale and oil sands	,2011,72.999
646,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2011,72.999
647,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2011,72.999
648,Belgium,Oil shale and oil sands	,2011,0.000
649,Bulgaria,Oil shale and oil sands	,2011,0.000
650,Czechia,Oil shale and oil sands	,2011,0.000
651,Denmark,Oil shale and oil sands	,2011,0.000
652,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2011,0.000
653,Estonia,Oil shale and oil sands	,2011,72.999
654,Ireland,Oil shale and oil sands	,2011,0.000
655,Greece,Oil shale and oil sands	,2011,0.000
656,Spain,Oil shale and oil sands	,2011,0.000
657,France,Oil shale and oil sands	,2011,0.000
658,Croatia,Oil shale and oil sands	,2011,0.000
659,Italy,Oil shale and oil sands	,2011,0.000
660,Cyprus,Oil shale and oil sands	,2011,0.000
661,Latvia,Oil shale and oil sands	,2011,0.000
662,Lithuania,Oil shale and oil sands	,2011,0.000
663,Luxembourg,Oil shale and oil sands	,2011,0.000
664,Hungary,Oil shale and oil sands	,2011,0.000
665,Malta,Oil shale and oil sands	,2011,0.000
666,Netherlands,Oil shale and oil sands	,2011,0.000
667,Austria,Oil shale and oil sands	,2011,0.000
668,Poland,Oil shale and oil sands	,2011,0.000
669,Portugal,Oil shale and oil sands	,2011,0.000
670,Romania,Oil shale and oil sands	,2011,0.000
671,Slovenia,Oil shale and oil sands	,2011,0.000
672,Slovakia,Oil shale and oil sands	,2011,0.000
673,Finland,Oil shale and oil sands	,2011,0.000
674,Sweden,Oil shale and oil sands	,2011,0.000
675,Iceland,Oil shale and oil sands	,2011,0.000
676,Norway,Oil shale and oil sands	,2011,0.000
677,United Kingdom,Oil shale and oil sands	,2011,0.000
678,Montenegro,Oil shale and oil sands	,2011,0.000
679,North Macedonia,Oil shale and oil sands	,2011,0.000
680,Albania,Oil shale and oil sands	,2011,0.000
681,Serbia,Oil shale and oil sands	,2011,0.000
682,Turkey,Oil shale and oil sands	,2011,0.000
683,Bosnia and Herzegovina,Oil shale and oil sands	,2011,:
684,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2011,0.000
685,Moldova,Oil shale and oil sands	,2011,0.000
686,Ukraine,Oil shale and oil sands	,2011,0.000
687,Georgia,Oil shale and oil sands	,2011,:
688,European Union - 27 countries (from 2020),Natural gas,2011,"199,989.913"
689,European Union - 28 countries (2013-2020),Natural gas,2011,"238,606.444"
690,Euro area - 19 countries  (from 2015),Natural gas,2011,"169,384.738"
691,Belgium,Natural gas,2011,"8,643.337"
692,Bulgaria,Natural gas,2011,"1,273.835"
693,Czechia,Natural gas,2011,"5,508.362"
694,Denmark,Natural gas,2011,"1,590.993"
695,Germany (until 1990 former territory of the FRG),Natural gas,2011,"48,190.444"
696,Estonia,Natural gas,2011,203.504
697,Ireland,Natural gas,2011,"1,502.720"
698,Greece,Natural gas,2011,"1,082.892"
699,Spain,Natural gas,2011,"14,000.516"
700,France,Natural gas,2011,"30,092.411"
701,Croatia,Natural gas,2011,"1,183.684"
702,Italy,Natural gas,2011,"35,534.544"
703,Cyprus,Natural gas,2011,0.000
704,Latvia,Natural gas,2011,396.797
705,Lithuania,Natural gas,2011,603.805
706,Luxembourg,Natural gas,2011,600.735
707,Hungary,Natural gas,2011,"5,842.734"
708,Malta,Natural gas,2011,0.000
709,Netherlands,Natural gas,2011,"18,076.273"
710,Austria,Natural gas,2011,"4,551.472"
711,Poland,Natural gas,2011,"8,537.016"
712,Portugal,Natural gas,2011,"1,643.766"
713,Romania,Natural gas,2011,"6,101.849"
714,Slovenia,Natural gas,2011,578.095
715,Slovakia,Natural gas,2011,"2,933.126"
716,Finland,Natural gas,2011,750.301
717,Sweden,Natural gas,2011,566.702
718,Iceland,Natural gas,2011,0.000
719,Norway,Natural gas,2011,338.853
720,United Kingdom,Natural gas,2011,"38,616.531"
721,Montenegro,Natural gas,2011,0.000
722,North Macedonia,Natural gas,2011,43.659
723,Albania,Natural gas,2011,1.548
724,Serbia,Natural gas,2011,908.598
725,Turkey,Natural gas,2011,"17,418.551"
726,Bosnia and Herzegovina,Natural gas,2011,:
727,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2011,0.000
728,Moldova,Natural gas,2011,424.914
729,Ukraine,Natural gas,2011,"24,550.774"
730,Georgia,Natural gas,2011,:
731,European Union - 27 countries (from 2020),Oil and petroleum products,2011,"355,139.782"
732,European Union - 28 countries (2013-2020),Oil and petroleum products,2011,"401,760.327"
733,Euro area - 19 countries  (from 2015),Oil and petroleum products,2011,"297,438.429"
734,Belgium,Oil and petroleum products,2011,"13,710.871"
735,Bulgaria,Oil and petroleum products,2011,"2,864.565"
736,Czechia,Oil and petroleum products,2011,"6,168.313"
737,Denmark,Oil and petroleum products,2011,"5,703.285"
738,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2011,"72,300.378"
739,Estonia,Oil and petroleum products,2011,928.947
740,Ireland,Oil and petroleum products,2011,"5,900.433"
741,Greece,Oil and petroleum products,2011,"10,924.959"
742,Spain,Oil and petroleum products,2011,"40,501.426"
743,France,Oil and petroleum products,2011,"58,610.715"
744,Croatia,Oil and petroleum products,2011,"2,711.351"
745,Italy,Oil and petroleum products,2011,"45,058.938"
746,Cyprus,Oil and petroleum products,2011,"1,091.918"
747,Latvia,Oil and petroleum products,2011,"1,185.334"
748,Lithuania,Oil and petroleum products,2011,"1,558.454"
749,Luxembourg,Oil and petroleum products,2011,"2,494.036"
750,Hungary,Oil and petroleum products,2011,"4,433.668"
751,Malta,Oil and petroleum products,2011,221.076
752,Netherlands,Oil and petroleum products,2011,"14,868.734"
753,Austria,Oil and petroleum products,2011,"9,143.825"
754,Poland,Oil and petroleum products,2011,"20,153.043"
755,Portugal,Oil and petroleum products,2011,"7,678.287"
756,Romania,Oil and petroleum products,2011,"6,538.205"
757,Slovenia,Oil and petroleum products,2011,"2,431.944"
758,Slovakia,Oil and petroleum products,2011,"2,200.285"
759,Finland,Oil and petroleum products,2011,"6,627.869"
760,Sweden,Oil and petroleum products,2011,"9,128.923"
761,Iceland,Oil and petroleum products,2011,490.336
762,Norway,Oil and petroleum products,2011,"6,478.415"
763,United Kingdom,Oil and petroleum products,2011,"46,620.545"
764,Montenegro,Oil and petroleum products,2011,245.594
765,North Macedonia,Oil and petroleum products,2011,794.165
766,Albania,Oil and petroleum products,2011,"1,106.841"
767,Serbia,Oil and petroleum products,2011,"2,768.913"
768,Turkey,Oil and petroleum products,2011,"22,571.546"
769,Bosnia and Herzegovina,Oil and petroleum products,2011,:
770,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2011,543.890
771,Moldova,Oil and petroleum products,2011,741.999
772,Ukraine,Oil and petroleum products,2011,"11,661.542"
773,Georgia,Oil and petroleum products,2011,:
774,European Union - 27 countries (from 2020),Renewables and biofuels	,2011,"82,730.192"
775,European Union - 28 countries (2013-2020),Renewables and biofuels	,2011,"85,394.304"
776,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2011,"58,234.964"
777,Belgium,Renewables and biofuels	,2011,"1,510.087"
778,Bulgaria,Renewables and biofuels	,2011,"1,049.016"
779,Czechia,Renewables and biofuels	,2011,"2,417.199"
780,Denmark,Renewables and biofuels	,2011,"1,425.773"
781,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2011,"15,308.053"
782,Estonia,Renewables and biofuels	,2011,502.060
783,Ireland,Renewables and biofuels	,2011,268.074
784,Greece,Renewables and biofuels	,2011,"1,453.542"
785,Spain,Renewables and biofuels	,2011,"5,834.406"
786,France,Renewables and biofuels	,2011,"11,287.549"
787,Croatia,Renewables and biofuels	,2011,"1,237.060"
788,Italy,Renewables and biofuels	,2011,"6,537.703"
789,Cyprus,Renewables and biofuels	,2011,108.030
790,Latvia,Renewables and biofuels	,2011,986.300
791,Lithuania,Renewables and biofuels	,2011,727.109
792,Luxembourg,Renewables and biofuels	,2011,93.148
793,Hungary,Renewables and biofuels	,2011,"2,213.292"
794,Malta,Renewables and biofuels	,2011,6.819
795,Netherlands,Renewables and biofuels	,2011,"1,119.935"
796,Austria,Renewables and biofuels	,2011,"3,989.542"
797,Poland,Renewables and biofuels	,2011,"5,555.569"
798,Portugal,Renewables and biofuels	,2011,"2,529.915"
799,Romania,Renewables and biofuels	,2011,"3,650.251"
800,Slovenia,Renewables and biofuels	,2011,690.386
801,Slovakia,Renewables and biofuels	,2011,550.153
802,Finland,Renewables and biofuels	,2011,"4,732.153"
803,Sweden,Renewables and biofuels	,2011,"6,947.068"
804,Iceland,Renewables and biofuels	,2011,106.501
805,Norway,Renewables and biofuels	,2011,"1,799.790"
806,United Kingdom,Renewables and biofuels	,2011,"2,664.112"
807,Montenegro,Renewables and biofuels	,2011,173.756
808,North Macedonia,Renewables and biofuels	,2011,219.501
809,Albania,Renewables and biofuels	,2011,219.690
810,Serbia,Renewables and biofuels	,2011,"1,027.372"
811,Turkey,Renewables and biofuels	,2011,"5,639.820"
812,Bosnia and Herzegovina,Renewables and biofuels	,2011,:
813,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2011,242.190
814,Moldova,Renewables and biofuels	,2011,530.286
815,Ukraine,Renewables and biofuels	,2011,"1,038.502"
816,Georgia,Renewables and biofuels	,2011,:
817,European Union - 27 countries (from 2020),Non-renewable waste,2011,"2,989.732"
818,European Union - 28 countries (2013-2020),Non-renewable waste,2011,"3,079.849"
819,Euro area - 19 countries  (from 2015),Non-renewable waste,2011,"2,302.525"
820,Belgium,Non-renewable waste,2011,203.461
821,Bulgaria,Non-renewable waste,2011,9.076
822,Czechia,Non-renewable waste,2011,164.350
823,Denmark,Non-renewable waste,2011,23.741
824,Germany (until 1990 former territory of the FRG),Non-renewable waste,2011,906.325
825,Estonia,Non-renewable waste,2011,0.000
826,Ireland,Non-renewable waste,2011,14.183
827,Greece,Non-renewable waste,2011,0.000
828,Spain,Non-renewable waste,2011,0.000
829,France,Non-renewable waste,2011,429.683
830,Croatia,Non-renewable waste,2011,4.275
831,Italy,Non-renewable waste,2011,248.806
832,Cyprus,Non-renewable waste,2011,0.096
833,Latvia,Non-renewable waste,2011,53.478
834,Lithuania,Non-renewable waste,2011,0.000
835,Luxembourg,Non-renewable waste,2011,13.749
836,Hungary,Non-renewable waste,2011,38.430
837,Malta,Non-renewable waste,2011,0.000
838,Netherlands,Non-renewable waste,2011,50.062
839,Austria,Non-renewable waste,2011,245.274
840,Poland,Non-renewable waste,2011,419.796
841,Portugal,Non-renewable waste,2011,76.478
842,Romania,Non-renewable waste,2011,27.539
843,Slovenia,Non-renewable waste,2011,17.651
844,Slovakia,Non-renewable waste,2011,21.496
845,Finland,Non-renewable waste,2011,21.783
846,Sweden,Non-renewable waste,2011,0.000
847,Iceland,Non-renewable waste,2011,0.000
848,Norway,Non-renewable waste,2011,75.124
849,United Kingdom,Non-renewable waste,2011,90.117
850,Montenegro,Non-renewable waste,2011,0.000
851,North Macedonia,Non-renewable waste,2011,0.000
852,Albania,Non-renewable waste,2011,0.000
853,Serbia,Non-renewable waste,2011,0.000
854,Turkey,Non-renewable waste,2011,0.000
855,Bosnia and Herzegovina,Non-renewable waste,2011,:
856,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2011,0.000
857,Moldova,Non-renewable waste,2011,0.000
858,Ukraine,Non-renewable waste,2011,0.000
859,Georgia,Non-renewable waste,2011,:
860,European Union - 27 countries (from 2020),Electricity,2011,:
861,European Union - 28 countries (2013-2020),Electricity,2011,:
862,Euro area - 19 countries  (from 2015),Electricity,2011,:
863,Belgium,Electricity,2011,:
864,Bulgaria,Electricity,2011,:
865,Czechia,Electricity,2011,:
866,Denmark,Electricity,2011,:
867,Germany (until 1990 former territory of the FRG),Electricity,2011,:
868,Estonia,Electricity,2011,:
869,Ireland,Electricity,2011,:
870,Greece,Electricity,2011,:
871,Spain,Electricity,2011,:
872,France,Electricity,2011,:
873,Croatia,Electricity,2011,:
874,Italy,Electricity,2011,:
875,Cyprus,Electricity,2011,:
876,Latvia,Electricity,2011,:
877,Lithuania,Electricity,2011,:
878,Luxembourg,Electricity,2011,:
879,Hungary,Electricity,2011,:
880,Malta,Electricity,2011,:
881,Netherlands,Electricity,2011,:
882,Austria,Electricity,2011,:
883,Poland,Electricity,2011,:
884,Portugal,Electricity,2011,:
885,Romania,Electricity,2011,:
886,Slovenia,Electricity,2011,:
887,Slovakia,Electricity,2011,:
888,Finland,Electricity,2011,:
889,Sweden,Electricity,2011,:
890,Iceland,Electricity,2011,:
891,Norway,Electricity,2011,:
892,United Kingdom,Electricity,2011,:
893,Montenegro,Electricity,2011,:
894,North Macedonia,Electricity,2011,:
895,Albania,Electricity,2011,:
896,Serbia,Electricity,2011,:
897,Turkey,Electricity,2011,:
898,Bosnia and Herzegovina,Electricity,2011,:
899,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2011,:
900,Moldova,Electricity,2011,:
901,Ukraine,Electricity,2011,:
902,Georgia,Electricity,2011,:
903,European Union - 27 countries (from 2020),Heat,2011,"47,381.478"
904,European Union - 28 countries (2013-2020),Heat,2011,"48,587.196"
905,Euro area - 19 countries  (from 2015),Heat,2011,"28,681.541"
906,Belgium,Heat,2011,597.690
907,Bulgaria,Heat,2011,"1,040.317"
908,Czechia,Heat,2011,"2,288.000"
909,Denmark,Heat,2011,"2,505.780"
910,Germany (until 1990 former territory of the FRG),Heat,2011,"10,010.008"
